"","ds","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","type","solID"
"1112",2016-04-25,182.440203517598,11228.9843504098,0.337139403782282,40.3107974163599,19423.1925761395,19973.1213724532,"decompMedia","1_444_1"
"1113",2016-05-02,9.38163766297846,4484.78260647625,33655.5043922115,0.112647139232357,11988.9783823934,15261.9879459484,"decompMedia","1_444_1"
"1114",2016-05-09,0.482212947824351,46683.5208207662,2441.00934288115,0.000314704462827863,13439.3111987052,5769.913001153,"decompMedia","1_444_1"
"1115",2016-05-16,0.0247849989516651,21359.8283327497,121.267222881962,34665.696072275,296.382550404472,52416.2896031032,"decompMedia","1_444_1"
"1116",2016-05-23,0.00127390903980257,73230.2856813618,5.88662605881495,125.838464987207,6.26104520009284,63324.3375586126,"decompMedia","1_444_1"
"1117",2016-05-30,6.54768694732345e-05,37605.9476681226,0.285427337204569,0.35185132561997,10680.6477264927,34688.9192823454,"decompMedia","1_444_1"
"1118",2016-06-06,3.36540544766172e-06,16588.0455462176,0.0138388729101329,0.000982975326449419,10401.9966747877,15312.6073849379,"decompMedia","1_444_1"
"1119",2016-06-13,1.72976410088286e-07,6754.92437639954,0.000670972489720121,2.74615489229512e-06,14543.8948200597,19137.3011160199,"decompMedia","1_444_1"
"1120",2016-06-20,18508.1886845515,72378.3742971631,3.25318417540085e-05,15866.4263358487,16445.070610088,6645.83471428517,"decompMedia","1_444_1"
"1121",2016-06-27,1000.01234374609,37023.0904933536,1.57729376012674e-06,49.5515411244513,14941.5335340939,7483.66321275805,"decompMedia","1_444_1"
"1122",2016-07-04,4901.93265209639,16293.3479697127,9099.45008936373,0.138478587209087,18214.3894221901,9345.54500233778,"decompMedia","1_444_1"
"1123",2016-07-11,255.24505566769,6627.77985533035,484.620995655345,0.000386870338470599,20920.6778670869,21207.5450630937,"decompMedia","1_444_1"
"1124",2016-07-18,124.522777473193,102567.656406451,8539.46751208823,32429.9671374851,14232.7513113692,18055.9960498611,"decompMedia","1_444_1"
"1125",2016-07-25,6.40236849616687,60907.5483760304,452.058232434018,115.492795284119,21130.5278037399,38770.482812431,"decompMedia","1_444_1"
"1126",2016-08-01,44468.1493164397,85267.4277642045,22.0159032497467,62268.5690066155,27075.501714708,37745.3905523144,"decompMedia","1_444_1"
"1127",2016-08-08,2588.60656817706,46359.4631354714,350.587189552803,296.783257619178,31833.5049038207,53454.7887918501,"decompMedia","1_444_1"
"1128",2016-08-15,59366.7395666814,21183.3663592993,17.0569886168751,1860.87886490624,748.054450988687,63549.9711354413,"decompMedia","1_444_1"
"1129",2016-08-22,3616.53261674857,8773.57279892522,38346.1561600602,762.692554389618,15.8254573794672,65752.1435472104,"decompMedia","1_444_1"
"1130",2016-08-29,42158.9683960111,80403.5649153366,2987.72479847373,2.14160285690174,37255.983271711,16492.3630650232,"decompMedia","1_444_1"
"1131",2016-09-05,54856.8582282131,73833.7992133868,4916.24891564372,1.79318965764343,43852.0428011462,8933.00175005445,"decompMedia","1_444_1"
"1132",2016-09-12,3295.42856338845,86611.9748843569,250.492922477642,0.00500972412519314,47308.1926489034,29029.3683608538,"decompMedia","1_444_1"
"1133",2016-09-19,170.86191116559,60684.0838987257,64595.0862733849,51081.7970034966,48817.9169622613,45866.8892654488,"decompMedia","1_444_1"
"1134",2016-09-26,8.78597826603067,84918.0608520976,8610.67147461244,216.059673266368,41412.1369962207,13748.4369039162,"decompMedia","1_444_1"
"1135",2016-10-03,337041.020523709,82417.0158648909,27882.3787723152,26013.7448026088,47789.8766515266,38620.3402641858,"decompMedia","1_444_1"
"1136",2016-10-10,153606.203418827,44194.9667930022,34631.3498094695,39584.009547381,59373.0340273357,74080.0150885675,"decompMedia","1_444_1"
"1137",2016-10-17,299624.267081284,42256.0166852822,2548.43152768867,72469.6162397226,55666.075408327,88448.1200079158,"decompMedia","1_444_1"
"1138",2016-10-24,72892.3945127936,82237.621032415,24659.9706660741,83839.1781593569,61784.1172597164,66456.9282501998,"decompMedia","1_444_1"
"1139",2016-10-31,308707.196247883,44060.7258372647,1579.2388704459,92314.4924562602,76836.2720444386,50301.6929246091,"decompMedia","1_444_1"
"1140",2016-11-07,84685.9982430017,79195.7456506021,31675.5268701187,99644.862049565,65196.3674903684,91478.4305242107,"decompMedia","1_444_1"
"1141",2016-11-14,216419.225067393,41819.2454716507,2232.2751745182,78698.0731756573,1738.76874871515,72049.483854456,"decompMedia","1_444_1"
"1142",2016-11-21,50609.3502267257,79468.0035483924,17407.6084561603,95333.8366396505,36.9017895995556,67628.4917502521,"decompMedia","1_444_1"
"1143",2016-11-28,3001.04877880843,42017.2285165401,10557.3965177237,68124.4319890288,142217.384046626,90930.657051445,"decompMedia","1_444_1"
"1144",2016-12-05,13063.633702075,94673.2487614962,571.280753293387,11297.3609054138,138941.294395723,150750.222339935,"decompMedia","1_444_1"
"1145",2016-12-12,695.362180013136,53949.6276310744,27.8550746882072,27046.0960157018,123950.705597144,88199.1178512901,"decompMedia","1_444_1"
"1146",2016-12-19,35.8060357068822,105588.206473046,1.35091318256725,3323.61626482037,115689.63684716,26947.3646087517,"decompMedia","1_444_1"
"1147",2016-12-26,311116.814161926,63727.1916289671,0.0654993745296588,96115.2135249397,127344.917276924,4881.49336951033,"decompMedia","1_444_1"
"1148",2017-01-02,260017.006829041,114906.5697639,67931.5319097931,60160.6956705213,123196.035111127,125740.820138825,"decompMedia","1_444_1"
"1149",2017-01-09,42354.9387211288,73038.0909331073,9954.93593582846,76708.082276794,118445.216866072,87206.1345631673,"decompMedia","1_444_1"
"1150",2017-01-16,9131.36126186695,37474.0531782214,2734.52461301887,85980.8432177366,112283.791856617,114244.901703513,"decompMedia","1_444_1"
"1151",2017-01-23,480.896680204076,16521.2395621094,29572.9675693056,93714.4319222745,116216.867086259,61836.0240200208,"decompMedia","1_444_1"
"1152",2017-01-30,107869.779701901,6726.07755592378,2023.1957925276,59788.4565956176,119990.969146421,88291.4082097692,"decompMedia","1_444_1"
"1153",2017-02-06,7742.99417212749,2643.67757417183,100.088537160094,277.168371295612,94341.241598377,25906.3512208163,"decompMedia","1_444_1"
"1154",2017-02-13,406.257982487985,73204.7208451253,4.8575430556728,106326.116378727,2852.25692376775,57493.0375714844,"decompMedia","1_444_1"
"1155",2017-02-20,20.9033594602859,37588.3902143537,27609.4251654922,1012.62552756857,60.7509943992844,64428.5331152562,"decompMedia","1_444_1"
"1156",2017-02-27,1.07445807250392,16579.1484808519,1838.68208453165,135369.052560666,62649.2261869056,86445.206573754,"decompMedia","1_444_1"
"1157",2017-03-06,0.0552255675386304,6751.08181093713,39623.5656360602,3769.8402489134,72909.3673038675,49762.2498891225,"decompMedia","1_444_1"
"1158",2017-03-13,2834.59960687109,2653.73955613753,3150.96811483716,10.8025228466087,65781.177557198,81824.7930683227,"decompMedia","1_444_1"
"1159",2017-03-20,146.789151978594,1028.27686158153,54946.6637220435,0.0301813585303288,57219.9707732557,79315.4882496008,"decompMedia","1_444_1"
"1160",2017-03-27,7.54764202684308,31060.1892192992,5807.11627104782,16790.8001074591,74772.2315234934,89155.7084347026,"decompMedia","1_444_1"
"1161",2017-04-03,0.387944330213686,13354.6122023296,298.638444550886,52.801023618545,72138.7403255754,18112.1636777435,"decompMedia","1_444_1"
"1162",2017-04-10,0.0199397330059352,116320.338403758,14.5220887206585,0.147562900226657,55900.5578290854,4627.84980178133,"decompMedia","1_444_1"
"1163",2017-04-17,1118.572877955,74537.9228724913,0.704198585861477,0.000412249386375556,52236.6053843399,29889.4469391914,"decompMedia","1_444_1"
"1164",2017-04-24,57.6626297063776,103666.717393226,0.0341430327892812,1.15170811971032e-06,46902.7887532233,53903.4539254777,"decompMedia","1_444_1"
"1165",2017-05-01,84433.7754636993,61922.9380854497,0.00165541229028118,3.21754654638639e-09,34781.4678356073,24047.5131937239,"decompMedia","1_444_1"
"1166",2017-05-08,5579.97895772393,103490.478316056,8.0262025660324e-05,8.98891446618253e-12,35044.0154523558,26299.9210506677,"decompMedia","1_444_1"
"1167",2017-05-15,291.077453516404,61759.3112470417,3.89147326075023e-06,2.51124831033418e-14,833.028605066909,57582.6040374084,"decompMedia","1_444_1"
"1168",2017-05-22,14.9723837360188,53050.4214323857,1.88676575293911e-07,40395.1027264477,17.6279326738914,64448.0472850263,"decompMedia","1_444_1"
"1169",2017-05-29,0.769586698594098,24924.6760422368,15477.6232033055,154.269452673136,22332.1205959874,25500.6728227606,"decompMedia","1_444_1"
"1170",2017-06-05,2061.01248013996,45021.2575540327,885.416409853788,24971.7543093734,33837.393314417,7787.79977036035,"decompMedia","1_444_1"
"1171",2017-06-12,106.510576637446,20459.602234818,43.3067769734881,83.6464708219633,27394.9554751259,11001.7349611886,"decompMedia","1_444_1"
"1172",2017-06-19,83758.3568929509,8451.07167714033,2.1006084115534,1.35227407564116,42889.4082381459,12720.6989079608,"decompMedia","1_444_1"
"1173",2017-06-26,5522.71722035526,80191.2643454357,7665.64697455096,0.00377790501946493,35559.4610070863,3578.91083196358,"decompMedia","1_444_1"
"1174",2017-07-03,2000.94719091412,42545.669384848,26842.8251982374,86842.6813464008,54616.0871300836,26676.0192480875,"decompMedia","1_444_1"
"1175",2017-07-10,103.390040060519,19141.3081923296,1769.27846652203,573.784269329208,55223.7247786272,20506.2110332149,"decompMedia","1_444_1"
"1176",2017-07-17,3298.24864004811,68873.6038720973,64099.0332430765,1.60912719348703,57673.4552522471,7752.66049917231,"decompMedia","1_444_1"
"1177",2017-07-24,171.009407557445,34672.4145157605,8431.27921403981,0.00449549406324021,58140.8445752769,40150.4291329206,"decompMedia","1_444_1"
"1178",2017-07-31,4992.46970372591,89539.7259626977,2396.46744190022,1.25591385369162e-05,70123.9999704388,32714.6922893833,"decompMedia","1_444_1"
"1179",2017-08-07,260.022127015073,80598.2057303925,24970.1924434385,3.50866787656846e-08,85724.3278913009,27838.4343261293,"decompMedia","1_444_1"
"1180",2017-08-14,75131.1875193717,42844.5989973927,1605.58612294043,9.80222507368052e-11,2493.23868613076,57931.1256443708,"decompMedia","1_444_1"
"1181",2017-08-21,4813.63528073689,19299.0925961421,31038.3478502559,3343.26486808327,53.0426585533246,64523.9949079129,"decompMedia","1_444_1"
"1182",2017-08-28,323945.005751176,7937.55863399119,2167.59647838703,1731.61595869605,105479.071388726,105675.671777883,"decompMedia","1_444_1"
"1183",2017-09-04,113073.524764501,3133.23994797578,107.387966928126,4.89396748033026,107716.531914768,77159.7871050615,"decompMedia","1_444_1"
"1184",2017-09-11,210807.366933761,78311.4391619168,7742.05693252791,494.971133553702,93095.673615905,18331.0790796057,"decompMedia","1_444_1"
"1185",2017-09-18,24344.648087963,41179.6974350328,406.360298894393,1.38737323793199,105749.551114238,45309.702093083,"decompMedia","1_444_1"
"1186",2017-09-25,286887.394387292,79313.525818349,19.781402235867,15614.2221740133,125150.742547837,76180.4729503235,"decompMedia","1_444_1"
"1187",2017-10-02,336467.108878522,65545.7182769346,0.959280551576015,48.6726948349882,122596.536715725,96939.9915094268,"decompMedia","1_444_1"
"1188",2017-10-09,293355.771285108,105687.564542107,50643.7872789152,66499.9581966117,131897.134166521,61789.8735861787,"decompMedia","1_444_1"
"1189",2017-10-16,66197.1878256464,63821.5094508592,4899.68080752667,54742.7526510253,126725.079385362,130166.232310943,"decompMedia","1_444_1"
"1190",2017-10-23,177455.426608332,55789.798949658,249.605934567839,63542.6800749893,130964.616065886,122512.742429967,"decompMedia","1_444_1"
"1191",2017-10-30,29987.5811144219,26518.0488944631,12.1318757023153,73756.3354770744,138794.635933118,36431.7216850536,"decompMedia","1_444_1"
"1192",2017-11-06,49267.2925437432,102889.441997244,60223.2453503583,43413.3738146044,156372.173776903,78905.2639905573,"decompMedia","1_444_1"
"1193",2017-11-13,2909.60802883267,61203.6027808274,7178.02574257244,103409.604659337,6606.55774073441,69164.2904189729,"decompMedia","1_444_1"
"1194",2017-11-20,189369.223340612,73270.6856158844,2061.10566214351,42470.9233716682,142.442152113409,66988.536310327,"decompMedia","1_444_1"
"1195",2017-11-27,19408.0487292911,37633.7020288416,25304.0355487968,20735.2475308855,197325.6345507,125272.882093174,"decompMedia","1_444_1"
"1196",2017-12-04,78228.1799934827,64719.1414983568,1634.17914562896,8356.88403562251,190273.090345905,71058.3720226446,"decompMedia","1_444_1"
"1197",2017-12-11,5063.51588194836,31980.6405426746,80.5288279080292,26588.136381303,175001.954032153,117162.892684684,"decompMedia","1_444_1"
"1198",2017-12-18,226113.259209822,65266.3364741963,3.90750862508961,3307.17668362844,178733.480876849,138558.979895927,"decompMedia","1_444_1"
"1199",2017-12-25,317320.201029432,32329.4949934969,41438.8189682947,96112.0059345806,162959.060468653,170608.127100767,"decompMedia","1_444_1"
"1200",2018-01-01,99032.6570673502,13968.7859564029,19045.0336449075,60160.2016615588,167569.323246144,206429.278703785,"decompMedia","1_444_1"
"1201",2018-01-08,6884.97942642623,12350.2220005568,1136.62011106308,76708.0387879018,169926.213740547,209137.391481803,"decompMedia","1_444_1"
"1202",2018-01-15,117718.660886151,4952.50340468088,43563.070097594,437.180821140286,162041.897420544,84821.9925670363,"decompMedia","1_444_1"
"1203",2018-01-22,8767.40005343932,49959.6192260416,59030.2531602541,1.22491857130223,151369.371366666,41786.3798710126,"decompMedia","1_444_1"
"1204",2018-01-29,52831.6643687366,23170.5259841084,6838.28541566575,0.00342210368841408,147033.055896002,43469.6951469689,"decompMedia","1_444_1"
"1205",2018-02-05,3154.11578799044,9668.01834568983,10391.528963425,236.504881655346,165805.480192495,153231.025775627,"decompMedia","1_444_1"
"1206",2018-02-12,5257.70035200482,49057.8207579899,561.281862555865,0.661767903740324,7455.71486202612,88386.4124620886,"decompMedia","1_444_1"
"1207",2018-02-19,274.029971906367,22667.1947722529,13324.9067271052,0.0018488003702783,161.198144073155,71330.5960174404,"decompMedia","1_444_1"
"1208",2018-02-26,6450.15721014752,51235.3144155619,29527.7464007418,5.16502507674452e-06,112076.897212182,67244.0899971917,"decompMedia","1_444_1"
"1209",2018-03-05,337.254012921893,23889.0328532439,2018.83313647336,1.44296183327263e-08,121599.102173224,62664.9119864328,"decompMedia","1_444_1"
"1210",2018-03-12,170918.120900028,64083.2289877216,56031.7428428041,4.03122699555717e-11,118293.312770673,33678.5948178345,"decompMedia","1_444_1"
"1211",2018-03-19,15970.3251132757,31577.3471506569,6063.0537905973,1.12621073648571e-13,100352.761361999,40016.9777297747,"decompMedia","1_444_1"
"1212",2018-03-26,36951.3289050684,62078.8160853819,5328.03536832395,3.14631407354023e-16,104690.269902184,73834.5748364812,"decompMedia","1_444_1"
"1213",2018-04-02,2103.88384561297,30320.8695733155,272.636434988875,8.78991109625505e-19,91673.6052104563,41714.4754914489,"decompMedia","1_444_1"
"1214",2018-04-09,108.738454307907,25308.8782079007,13.2542670447968,2.45565240068777e-21,98028.2447841948,120493.80714221,"decompMedia","1_444_1"
"1215",2018-04-16,5.59058136423008,10645.5085270652,0.64271192054718,10187.5463391339,81632.4402574557,85422.4819361589,"decompMedia","1_444_1"
"1216",2018-04-23,0.287351090804617,80206.5006959869,0.03116183606028,30.5281154324071,57280.0278298954,20842.3943198145,"decompMedia","1_444_1"
"1217",2018-04-30,0.0147693936117687,42556.8407729358,0.00151087002743532,132149.821811623,45711.2479012311,19317.3813745193,"decompMedia","1_444_1"
"1218",2018-05-07,0.000759123031438239,55738.5383043684,7.32539497566342e-05,3033.26512812132,72293.2000318224,3246.42501426619,"decompMedia","1_444_1"
"1219",2018-05-14,3.90176990846653e-05,26487.891020859,14242.8918034856,133204.547173695,1985.01347485939,51598.4104908044,"decompMedia","1_444_1"
"1220",2018-05-21,3.08610780138855,35849.2340645335,803.255131291026,3244.32520921417,42.1612404973644,63146.6913642043,"decompMedia","1_444_1"
"1221",2018-05-28,0.15862225032186,15703.9354731499,7096.45937073728,2228.4474790713,65020.9467566447,91727.9805028624,"decompMedia","1_444_1"
"1222",2018-06-04,0.00815293114131723,6374.30241392612,369.927865172217,6.31924324630223,74072.4903582056,92672.8134430311,"decompMedia","1_444_1"
"1223",2018-06-11,1506.1456090865,2502.30738815916,10380.1599995042,0.0176549187292118,71599.5915487555,37488.0884126813,"decompMedia","1_444_1"
"1224",2018-06-18,77.7216015044832,25399.2763826521,560.597847142314,4.9322852271943e-05,86774.4219686546,71688.075451194,"decompMedia","1_444_1"
"1225",2018-06-25,3.99558238655438,10687.1794392121,27231.3118900571,36212.5572170217,83796.1764036619,60433.1776938059,"decompMedia","1_444_1"
"1226",2018-07-02,7841.6383570407,82105.8597350048,1804.27083552385,133.233435383183,61796.9738155442,50944.9685372365,"decompMedia","1_444_1"
"1227",2018-07-09,411.542715937167,43962.2764397526,31584.6074347035,104435.311821246,81973.1102163733,50314.9767250915,"decompMedia","1_444_1"
"1228",2018-07-16,3059.2617408747,55946.1267946225,2222.97404724251,953.759508876079,83117.2262834854,31876.8500935758,"decompMedia","1_444_1"
"1229",2018-07-23,5873.43102568991,26610.1018410607,10471.6633534024,2.68153190045507,112459.828171454,67913.7445331616,"decompMedia","1_444_1"
"1230",2018-07-30,306.625660651156,11248.0900024312,566.108005508784,0.0074915747543869,127256.342223093,35420.9045493134,"decompMedia","1_444_1"
"1231",2018-08-06,7467.01369180431,63790.3020925455,16281.4498852268,2.09293407465216e-05,142494.323029989,158363.873507617,"decompMedia","1_444_1"
"1232",2018-08-13,391.487561448242,31392.3361498826,940.183722604444,49415.0481982162,5528.65859622285,89977.9442346906,"decompMedia","1_444_1"
"1233",2018-08-20,207868.428300242,69390.0371705127,46.0105517223519,205.562325392314,118.783240637499,71699.8012866497,"decompMedia","1_444_1"
"1234",2018-08-27,23595.1124817005,35014.1023077291,2.23181529477408,51372.730314613,129456.961845492,140825.303818055,"decompMedia","1_444_1"
"1235",2018-09-03,16399.7976773353,57736.7576818546,305.001660744191,217.928200244261,154537.380873225,192466.206218657,"decompMedia","1_444_1"
"1236",2018-09-10,880.954479058166,27673.3381850546,240.538597823052,0.609712813508938,165278.072997247,162029.326534066,"decompMedia","1_444_1"
"1237",2018-09-17,45.3848869733798,47268.5112714604,24561.6833907665,29789.1895902045,153301.50634364,201587.992094689,"decompMedia","1_444_1"
"1238",2018-09-24,17.5245173202339,42881.7113155051,1570.93560569912,103.766610447342,169254.059356284,53929.9041972358,"decompMedia","1_444_1"
"1239",2018-10-01,341623.630888482,39831.68213584,3688.10937514328,1401.5834875515,184453.506839749,105602.624798907,"decompMedia","1_444_1"
"1240",2018-10-08,174343.237588673,17726.0205024752,3941.52327328049,10169.3984398672,177988.554731896,83471.0404531653,"decompMedia","1_444_1"
"1241",2018-10-15,210768.695394047,53658.9581660326,1213.2637832049,17349.2562033954,188727.968461818,145697.872814949,"decompMedia","1_444_1"
"1242",2018-10-22,24334.616305858,25275.4457999294,59.5361418724031,54.7860520056616,195554.551005015,157280.225529046,"decompMedia","1_444_1"
"1243",2018-10-29,64260.6627224466,10630.1043695799,2010.45570333778,102809.033590214,198483.505412702,145113.088585068,"decompMedia","1_444_1"
"1244",2018-11-05,3975.36230066285,77509.0196300186,1525.66874715565,906.865685384593,200610.456880668,102011.579008056,"decompMedia","1_444_1"
"1245",2018-11-12,200216.440805409,40603.9741327298,75.1000845116123,110797.436239346,11827.9835870681,74551.7610421593,"decompMedia","1_444_1"
"1246",2018-11-19,21758.6171099013,50046.4325761209,3.64389413823536,1174.15767175939,259.44917549921,68186.4219800075,"decompMedia","1_444_1"
"1247",2018-11-26,198965.854846489,23219.179598152,41713.0639243058,92784.8311201969,204475.638581111,11365.168206535,"decompMedia","1_444_1"
"1248",2018-12-03,21473.2429144665,50138.2732403873,3433.02267170432,676.202255280051,200691.271187989,98015.1175342312,"decompMedia","1_444_1"
"1249",2018-12-10,1169.81484731852,23270.6890232802,14420.292236699,1.89764601227354,212274.146277898,183316.777394115,"decompMedia","1_444_1"
"1250",2018-12-17,60.3123217649786,26982.2122189712,814.916380081555,0.00530155277673293,211873.880675526,141253.107297126,"decompMedia","1_444_1"
"1251",2018-12-24,342154.415094217,11421.5054972481,17294.6777978539,112914.482401242,221005.307800015,206340.343995165,"decompMedia","1_444_1"
"1252",2018-12-31,310052.171998021,4564.82465181708,1010.70755403218,1264.05815668232,206002.63921008,179585.270875384,"decompMedia","1_444_1"
